,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21
2006-06-27 04:00:00,13.038,142.78,154.06,362.0,5.583,148.363,154.06,2.495,96.159,23.738,87.567,104.343,13.492,14.384,46.045,21.024,26.759,152.285,53.355,70.071,1691.601
2006-06-27 05:00:00,14.397,149.184,160.969,370.0,6.01,155.194,160.969,2.809,96.306,25.988,90.709,109.947,15.038,15.474,49.42,21.987,28.589,167.371,60.348,76.378,1777.0869999999998
2006-06-27 06:00:00,15.725,162.133,174.942,453.0,6.802,168.936,174.942,2.981,94.941,26.568,101.652,123.736,17.699,17.169,55.759,24.071,31.111,187.842,70.294,85.257,1995.5600000000004
2006-06-27 07:00:00,16.483,176.807,190.776,499.0,7.198,184.005,190.776,3.195,96.369,28.643,111.846,132.741,19.398,18.751,60.105,26.875,33.217,203.52,74.606,92.468,2166.7789999999995
2006-06-27 08:00:00,17.191,188.275,203.149,496.0,7.699,195.974,203.149,3.357,95.655,28.97,116.414,138.353,19.773,20.104,63.19,28.988,34.44,212.121,75.834,94.14,2242.776
2006-06-27 09:00:00,18.512,196.934,212.493,505.0,7.992,204.926,212.493,3.516,88.095,29.196,118.372,145.91,20.6,21.883,66.117,30.116,36.165,221.479,78.721,96.034,2314.554
2006-06-27 10:00:00,19.152,202.338,218.324,505.0,8.297,210.636,218.324,3.62,71.379,30.569,121.308,148.352,21.257,24.282,66.769,32.527,37.937,238.714,84.287,97.036,2360.108
2006-06-27 11:00:00,19.975,201.747,217.685,492.0,8.916,210.663,217.685,3.554,66.192,31.79,126.512,152.928,21.418,26.334,75.191,34.656,39.851,255.672,90.148,97.536,2390.453
2006-06-27 12:00:00,20.541,203.807,219.908,524.0,9.565,213.372,219.908,3.627,66.423,32.799,131.067,162.132,21.133,28.237,75.408,35.076,40.823,260.028,93.617,97.917,2459.3880000000004
2006-06-27 13:00:00,19.389,206.298,222.595,512.0,9.923,216.22,222.595,3.602,66.213,33.991,137.322,172.9,20.624,28.279,74.254,36.223,41.443,261.568,94.67,97.414,2477.5230000000006
2006-06-27 14:00:00,18.553,201.368,217.277,482.0,9.863,211.231,217.277,3.59,65.961,34.393,141.71,183.578,18.142,26.162,66.018,33.363,39.224,243.864,82.554,90.335,2386.463
2006-06-27 15:00:00,18.394,195.967,211.449,477.0,9.48,205.447,211.449,3.605,78.54,34.463,142.203,189.551,16.558,24.367,62.747,31.318,38.317,226.124,77.758,87.381,2342.1179999999995
2006-06-27 16:00:00,18.279,192.319,207.512,508.0,9.392,201.71,207.512,3.675,79.59,35.118,139.061,188.847,17.0,24.149,61.29,31.462,38.719,225.026,81.299,89.241,2359.201
2006-06-27 17:00:00,19.04,187.426,202.233,547.0,9.817,197.243,202.233,3.844,79.506,34.782,138.793,185.91,17.495,24.22,60.804,31.857,38.715,229.167,83.424,92.899,2386.408
2006-06-27 18:00:00,20.16,184.049,198.589,540.0,10.195,194.244,198.589,3.906,79.947,34.496,138.714,184.214,21.14,28.156,71.706,35.175,40.599,255.642,95.645,102.109,2437.275
2006-06-27 19:00:00,20.373,186.387,201.112,555.0,9.946,196.333,201.112,3.873,80.115,34.052,136.431,177.502,21.015,27.358,69.765,34.751,40.114,256.434,94.219,100.11,2446.0020000000004
2006-06-27 20:00:00,19.922,185.66,200.327,566.0,9.545,195.204,200.327,3.848,80.241,33.723,134.129,172.97,20.775,26.438,68.872,34.422,39.618,252.745,92.953,98.662,2436.381
2006-06-27 21:00:00,20.373,179.14,193.293,554.0,9.014,188.154,193.293,3.709,80.724,33.301,132.259,169.657,21.004,25.319,69.302,33.486,39.036,242.331,91.323,98.536,2377.254
2006-06-27 22:00:00,18.469,166.203,179.333,507.0,7.929,174.131,179.333,3.247,74.676,30.821,121.162,155.733,18.984,22.623,63.382,29.843,36.419,216.197,80.903,89.043,2175.431
2006-06-27 23:00:00,15.95,152.806,164.878,456.0,6.651,159.457,164.878,2.773,67.41,27.596,106.839,133.368,16.248,19.289,55.707,26.134,33.045,187.983,68.216,78.932,1944.16
2006-06-28 00:00:00,13.897,142.834,154.119,391.0,5.716,148.55,154.119,2.479,66.339,25.023,95.755,117.4,14.189,16.801,50.928,23.159,30.298,166.149,59.676,72.376,1750.807
2006-06-28 01:00:00,12.681,136.477,147.258,355.0,5.251,141.728,147.258,2.331,66.087,23.503,89.016,107.72,13.22,15.551,47.662,21.215,28.843,153.467,55.363,67.778,1637.4090000000003
2006-06-28 02:00:00,12.15,130.133,140.414,331.0,4.892,135.025,140.414,2.277,65.583,22.728,85.551,104.244,12.669,14.898,45.838,20.319,27.681,146.271,52.512,64.898,1559.497
2006-06-28 03:00:00,11.678,129.432,139.657,326.0,4.72,134.152,139.657,2.226,65.646,22.283,84.228,102.21,12.467,14.62,45.229,19.838,26.882,142.5,50.559,63.661,1537.6450000000002
2006-06-28 04:00:00,12.032,132.653,143.133,323.0,4.886,137.539,143.133,2.328,65.877,22.483,84.206,101.591,12.792,15.05,45.335,20.155,27.574,145.213,51.194,65.288,1555.462
2006-06-28 05:00:00,12.977,138.13,149.043,348.0,5.341,143.471,149.043,2.647,66.045,25.182,87.947,106.753,14.412,16.725,48.301,21.409,29.944,160.894,58.134,71.345,1655.743
2006-06-28 06:00:00,14.681,151.454,163.42,411.0,6.187,157.641,163.42,2.842,66.423,26.722,98.262,119.179,16.946,18.439,52.663,23.399,32.221,181.273,67.938,79.924,1854.034
2006-06-28 07:00:00,15.595,163.507,176.425,471.0,6.864,170.371,176.425,3.012,66.381,28.903,109.566,128.769,18.549,19.433,57.221,26.054,33.686,199.106,73.962,87.68,2032.509
2006-06-28 08:00:00,16.379,174.091,187.844,437.0,7.127,181.218,187.844,3.225,66.927,30.314,116.423,138.781,19.111,20.527,62.296,28.225,34.873,210.71,76.617,91.517,2091.049
2006-06-28 09:00:00,18.075,187.31,202.107,475.0,7.899,195.208,202.107,3.526,66.738,31.532,122.692,154.116,19.754,22.681,67.672,30.767,37.077,227.279,82.006,96.177,2249.723
2006-06-28 10:00:00,20.58,198.756,214.458,497.0,8.714,207.47,214.458,3.876,66.675,33.432,130.991,169.335,20.882,25.107,74.275,33.783,39.667,252.572,92.773,101.722,2406.5260000000003
2006-06-28 11:00:00,22.561,209.346,225.885,513.0,9.496,218.842,225.885,4.323,65.919,34.808,137.806,183.179,21.914,27.339,81.501,36.966,42.08,275.645,101.514,107.701,2545.71
2006-06-28 12:00:00,24.567,217.488,234.671,521.0,10.244,227.732,234.671,4.591,66.444,35.699,144.006,195.667,22.965,29.724,86.766,39.435,44.871,294.268,108.75,112.47,2656.029
2006-06-28 13:00:00,26.303,226.02,243.876,496.0,11.231,237.251,243.876,4.541,51.282,37.008,152.745,206.464,24.046,31.964,91.72,42.206,47.436,312.788,115.939,116.38,2719.0760000000005
2006-06-28 14:00:00,27.604,229.407,247.531,521.0,11.939,241.346,247.531,4.148,25.305,38.419,158.639,215.241,20.923,30.142,84.253,40.758,47.62,304.101,108.144,109.124,2713.175
2006-06-28 15:00:00,28.651,234.469,252.993,515.0,12.482,246.951,252.993,4.039,25.179,39.204,163.357,223.193,21.746,31.161,87.499,43.408,48.71,319.683,113.288,109.238,2773.244
2006-06-28 16:00:00,27.847,220.629,238.059,581.0,12.827,233.456,238.059,4.495,25.62,40.772,167.749,231.836,21.889,31.75,86.969,44.85,49.632,329.668,117.022,111.289,2815.418
2006-06-28 17:00:00,25.703,213.526,230.394,598.0,13.165,226.691,230.394,4.71,25.767,40.56,170.204,240.098,22.104,32.281,87.504,45.602,49.498,332.322,119.358,112.875,2820.7560000000003
2006-06-28 18:00:00,25.682,209.26,225.791,647.0,13.01,222.269,225.791,4.711,62.013,39.67,167.611,235.182,25.563,36.481,96.869,49.154,51.752,350.661,131.472,120.373,2940.315
2006-06-28 19:00:00,24.384,203.167,219.217,584.0,12.403,215.57,219.217,4.497,87.36,38.211,160.909,220.183,24.226,35.152,92.408,46.689,49.757,333.888,125.585,115.659,2812.482
2006-06-28 20:00:00,23.008,198.472,214.152,584.0,11.743,210.215,214.152,4.275,95.235,36.747,153.272,205.58,23.598,33.841,88.413,44.544,48.788,320.582,120.121,111.744,2742.482
2006-06-28 21:00:00,22.498,194.004,209.33,595.0,11.162,205.166,209.33,4.216,91.875,35.733,148.99,198.992,23.538,32.615,85.014,42.585,48.065,304.192,115.057,111.163,2688.525
2006-06-28 22:00:00,20.816,177.804,191.851,559.0,9.521,187.325,191.851,3.596,96.075,32.588,133.608,175.739,21.389,28.241,74.894,37.214,44.443,260.698,99.647,100.043,2446.3430000000003
2006-06-28 23:00:00,17.638,160.395,173.067,413.0,7.521,167.916,173.067,3.012,96.789,29.207,115.052,147.475,17.74,23.237,63.709,30.519,38.907,215.037,82.076,86.636,2062.0
2006-06-29 00:00:00,14.743,146.478,158.05,378.0,6.133,152.611,158.05,2.633,96.348,26.018,101.421,125.004,15.071,19.598,55.536,25.045,35.142,183.68,69.645,77.652,1846.858
2006-06-29 01:00:00,13.545,139.608,150.637,357.0,5.398,145.005,150.637,2.371,83.118,24.021,93.507,112.28,13.761,17.57,50.811,21.989,32.421,163.16,61.84,72.696,1711.375
2006-06-29 02:00:00,12.841,134.661,145.3,319.0,5.054,139.715,145.3,2.273,83.286,23.053,89.531,104.694,13.079,16.333,47.471,20.175,30.426,151.27,56.628,68.4,1608.49
2006-06-29 03:00:00,12.35,131.362,141.739,310.0,4.779,136.14,141.739,2.259,83.202,22.562,85.788,100.957,12.774,15.438,45.827,19.659,28.582,143.237,53.571,65.906,1557.871
2006-06-29 04:00:00,12.501,131.539,141.931,315.0,4.912,136.451,141.931,2.305,83.37,22.949,84.189,99.247,12.965,15.427,45.747,19.697,28.594,144.091,53.161,67.405,1563.412
2006-06-29 05:00:00,13.405,137.893,148.787,320.0,5.283,143.176,148.787,2.618,83.769,24.557,86.045,103.549,14.353,16.461,48.081,20.572,30.436,155.924,58.707,73.13,1635.533
2006-06-29 06:00:00,14.855,148.661,160.406,392.0,6.124,154.785,160.406,2.757,83.79,25.99,95.141,115.014,16.928,17.734,54.104,22.762,32.681,174.077,66.844,81.096,1826.155
2006-06-29 07:00:00,15.883,162.839,175.703,462.0,6.754,169.592,175.703,2.923,83.811,27.863,106.679,126.591,18.373,19.189,57.91,25.53,34.621,191.927,71.311,87.355,2022.557
2006-06-29 08:00:00,16.453,173.207,186.891,490.0,7.206,180.413,186.891,3.159,84.021,29.735,114.229,137.755,18.943,20.692,62.702,27.819,36.228,205.612,75.144,91.166,2148.2660000000005
2006-06-29 09:00:00,18.185,183.703,198.216,511.0,7.957,191.66,198.216,3.411,81.249,31.793,122.51,154.612,19.804,23.101,68.454,30.436,38.451,226.248,81.892,97.039,2287.937
2006-06-29 10:00:00,20.519,194.977,210.38,525.0,8.636,203.612,210.38,3.739,88.032,34.053,133.883,173.427,21.003,25.997,74.271,33.717,41.314,250.04,90.994,101.149,2445.1230000000005
2006-06-29 11:00:00,22.141,205.867,222.131,512.0,9.382,215.249,222.131,4.093,88.326,36.389,143.857,191.355,21.825,29.344,81.377,37.765,43.915,272.652,99.645,104.974,2564.418
2006-06-29 12:00:00,23.954,210.876,227.536,500.0,10.088,220.964,227.536,4.254,89.418,37.952,153.24,206.768,22.434,31.864,85.77,40.361,46.006,288.75,106.692,108.386,2642.849
2006-06-29 13:00:00,25.373,216.589,233.7,495.0,10.768,227.357,233.7,4.298,73.374,38.65,160.55,217.041,23.108,33.789,89.916,42.589,48.438,305.576,112.259,111.094,2703.1690000000003
2006-06-29 14:00:00,26.279,217.992,235.213,491.0,11.171,229.163,235.213,4.417,25.389,39.118,164.889,223.413,19.585,30.573,81.786,40.393,47.59,294.953,102.564,102.089,2622.79
2006-06-29 15:00:00,27.385,220.067,237.453,505.0,11.071,231.138,237.453,4.543,26.586,39.481,165.834,225.386,20.31,31.748,84.213,42.439,48.45,301.844,108.527,102.425,2671.353
2006-06-29 16:00:00,27.4,213.842,230.737,517.0,10.606,224.449,230.737,4.708,24.738,39.613,163.338,223.008,20.912,32.954,85.961,44.513,49.076,301.012,112.762,104.844,2662.2100000000005
2006-06-29 17:00:00,27.592,214.162,231.082,554.0,11.394,225.556,231.082,4.757,24.339,39.173,161.571,216.019,21.294,33.481,84.296,44.982,49.089,288.383,114.361,106.94,2683.553
2006-06-29 18:00:00,27.251,211.751,228.479,570.0,11.505,223.256,228.479,4.679,54.789,38.713,158.843,210.296,24.428,37.566,92.984,45.349,50.473,297.411,125.435,114.811,2756.498
2006-06-29 19:00:00,26.334,205.066,221.266,551.0,11.315,216.38,221.266,4.386,80.661,37.572,150.343,199.36,23.148,35.083,87.491,40.409,48.297,282.324,118.216,108.778,2668.695
2006-06-29 20:00:00,24.762,199.683,215.459,550.0,10.743,210.426,215.459,4.046,89.25,36.413,146.102,190.025,22.598,32.601,83.06,36.967,45.927,270.162,112.934,105.418,2602.0350000000003
2006-06-29 21:00:00,24.146,195.073,210.485,590.0,10.145,205.218,210.485,4.008,96.348,35.428,138.98,186.657,22.875,30.726,81.971,35.399,44.782,260.799,109.929,104.947,2598.4010000000007
2006-06-29 22:00:00,21.354,177.384,191.398,501.0,8.785,186.169,191.398,3.495,96.495,31.33,124.346,167.253,20.443,26.267,73.06,30.349,41.322,228.494,94.458,94.055,2308.855
2006-06-29 23:00:00,17.833,158.533,171.058,416.0,7.069,165.602,171.058,2.877,96.306,27.65,106.794,140.17,16.998,21.483,62.473,25.956,36.095,191.216,77.683,81.657,1994.511
2006-06-30 00:00:00,15.131,143.56,154.902,344.0,5.788,149.348,154.902,2.471,96.516,24.5,93.341,118.339,14.469,17.883,54.678,21.972,32.083,161.293,64.945,71.917,1742.0379999999998
2006-06-30 01:00:00,13.466,134.6,145.234,319.0,5.034,139.634,145.234,2.215,96.558,22.276,84.719,101.922,13.17,15.775,49.485,19.526,29.31,144.61,57.573,66.406,1605.747
2006-06-30 02:00:00,12.385,128.113,138.235,311.0,4.657,132.771,138.235,2.161,97.251,21.87,79.379,93.188,12.558,14.347,46.636,17.983,27.416,134.427,52.627,62.203,1527.4419999999998
2006-06-30 03:00:00,11.775,124.965,134.837,296.0,4.437,129.402,134.837,2.116,88.788,21.341,76.201,87.848,12.268,13.404,44.948,17.252,26.445,128.804,50.182,60.481,1466.331
2006-06-30 04:00:00,11.769,126.064,136.023,306.0,4.555,130.619,136.023,2.149,84.735,21.32,74.787,85.824,12.513,13.558,44.144,17.292,26.098,130.376,50.196,61.515,1475.56
2006-06-30 05:00:00,12.644,131.554,141.947,330.0,5.012,136.565,141.947,2.507,84.735,23.085,76.859,88.957,13.752,14.735,46.994,18.005,27.655,141.875,55.426,67.951,1562.205
2006-06-30 06:00:00,14.05,141.047,152.191,411.0,5.672,146.719,152.191,2.665,84.945,24.062,85.857,100.173,16.517,16.18,52.772,20.091,28.952,158.694,63.082,75.83,1752.69
2006-06-30 07:00:00,15.421,156.154,168.491,450.0,6.237,162.391,168.491,2.847,84.945,26.731,98.108,114.175,18.081,17.889,57.201,23.239,31.011,176.554,67.975,82.55,1928.491
2006-06-30 08:00:00,16.086,166.469,179.62,470.0,6.64,173.109,179.62,3.077,85.05,28.909,107.126,126.759,18.466,19.222,60.071,25.942,32.373,190.649,72.008,85.595,2046.791
2006-06-30 09:00:00,17.213,173.768,187.497,485.0,6.984,180.752,187.497,3.232,85.008,30.926,114.078,138.562,19.231,21.195,64.006,29.141,34.938,205.665,77.359,89.094,2151.146
2006-06-30 10:00:00,18.558,182.793,197.234,468.0,7.459,190.252,197.234,3.502,84.378,32.695,120.879,148.639,20.081,22.99,68.993,30.56,36.867,221.702,84.5,91.88,2229.196
2006-06-30 11:00:00,20.247,189.265,204.218,489.0,7.936,197.202,204.218,3.683,84.294,33.678,125.138,158.197,20.412,24.898,74.0,32.438,38.579,236.032,90.297,95.178,2328.91
2006-06-30 12:00:00,21.876,191.077,206.172,488.0,8.485,199.561,206.172,3.934,84.252,34.392,128.273,165.936,20.705,26.741,77.514,35.014,40.015,249.789,95.959,97.516,2381.3830000000003
2006-06-30 13:00:00,23.339,197.805,213.432,459.0,9.047,206.852,213.432,3.99,84.294,35.134,133.245,176.422,21.018,28.426,82.127,37.482,41.601,263.751,102.052,100.26,2432.7090000000003
2006-06-30 14:00:00,24.303,201.735,217.673,477.0,9.541,211.277,217.673,4.214,84.147,36.196,138.365,186.811,21.599,30.421,84.451,40.167,43.212,277.086,106.594,102.941,2515.406
2006-06-30 15:00:00,25.628,205.547,221.785,469.0,10.1,215.647,221.785,4.288,83.433,37.118,144.863,196.896,18.71,27.808,75.382,38.458,41.857,265.527,95.848,96.287,2495.967
2006-06-30 16:00:00,27.137,206.213,222.504,487.0,10.737,216.95,222.504,4.39,83.265,38.053,149.787,205.313,19.735,29.232,77.572,39.542,42.647,275.18,99.216,99.023,2556.0
2006-06-30 17:00:00,27.896,207.337,223.718,510.0,11.375,218.712,223.718,4.629,79.338,38.058,152.547,210.909,20.555,30.603,78.46,41.321,43.001,282.86,101.722,102.579,2609.3380000000006
2006-06-30 18:00:00,27.784,203.112,219.158,559.0,11.403,214.515,219.158,4.495,78.498,37.861,150.665,208.015,23.53,33.53,86.849,44.522,44.861,298.968,112.033,109.217,2687.1739999999995
2006-06-30 19:00:00,26.305,194.363,209.719,560.0,10.62,204.984,209.719,4.211,77.028,36.479,142.434,193.417,22.431,31.447,81.497,41.552,42.687,280.538,103.906,102.399,2575.736
2006-06-30 20:00:00,24.023,184.781,199.38,575.0,9.946,194.728,199.38,3.858,65.121,34.407,131.475,175.367,21.571,29.288,76.454,38.622,40.163,264.76,96.239,97.426,2461.989
2006-06-30 21:00:00,22.959,181.022,195.324,593.0,9.852,190.874,195.324,3.76,65.52,33.42,127.414,169.688,21.82,28.117,75.722,37.92,39.534,257.702,93.29,96.731,2438.9929999999995
2006-06-30 22:00:00,20.622,166.442,179.592,518.0,8.532,174.974,179.592,3.424,65.688,30.675,116.137,152.809,19.871,24.689,68.669,32.968,36.417,230.27,83.21,88.945,2201.5260000000003
2006-06-30 23:00:00,17.286,149.893,161.734,440.0,6.993,156.886,161.734,2.916,65.352,27.093,101.434,130.075,16.821,20.349,59.923,27.602,32.217,196.722,70.194,78.061,1923.285
2006-07-01 00:00:00,14.448,135.4,146.096,362.0,5.731,141.131,146.096,2.468,65.73,24.27,88.11,109.793,14.512,17.045,52.639,23.516,28.381,166.437,60.278,68.813,1672.8940000000005
2006-07-01 01:00:00,12.631,125.735,135.669,354.0,4.964,130.7,135.669,2.233,65.751,21.649,79.381,95.445,13.102,14.711,47.603,20.587,25.548,146.458,53.99,62.866,1548.692
2006-07-01 02:00:00,11.557,119.636,129.088,322.0,4.552,124.188,129.088,2.111,77.343,20.695,74.25,86.753,12.361,13.234,44.664,18.84,23.928,134.855,49.877,59.721,1458.7410000000002
2006-07-01 03:00:00,11.028,115.022,124.108,323.0,4.311,119.332,124.108,2.037,85.113,20.208,71.368,82.426,12.042,12.377,42.872,18.056,22.826,127.793,47.33,57.802,1423.159
2006-07-01 04:00:00,10.754,115.192,124.292,318.0,4.191,119.383,124.292,2.091,84.903,20.652,70.067,80.522,12.088,11.928,42.101,17.731,21.777,125.349,46.651,57.632,1409.596
2006-07-01 05:00:00,11.155,114.44,123.48,329.0,4.344,118.783,123.48,2.31,84.357,21.96,70.413,80.463,12.591,11.933,42.797,17.646,22.074,128.056,47.79,59.793,1426.865
2006-07-01 06:00:00,11.857,116.988,126.231,383.0,4.741,121.729,126.231,2.476,79.065,22.168,73.605,85.457,13.652,12.505,44.125,18.457,22.856,135.041,49.694,62.75,1512.628
2006-07-01 07:00:00,13.524,127.806,137.903,490.0,5.7,133.506,137.903,2.872,79.107,24.409,83.227,100.709,15.498,15.203,49.088,22.553,24.463,155.508,56.85,70.201,1746.0299999999995
2006-07-01 08:00:00,15.815,142.496,153.754,532.0,6.774,149.27,153.754,3.243,78.876,27.824,98.958,125.72,17.329,18.739,56.279,27.512,27.848,182.191,66.355,78.048,1962.785
2006-07-01 09:00:00,17.898,155.323,167.594,586.0,7.803,163.126,167.594,3.464,79.212,30.729,114.924,150.89,18.498,22.017,62.793,31.828,31.345,206.735,75.98,83.945,2177.6980000000003
2006-07-01 10:00:00,19.943,165.954,179.065,586.0,8.522,174.476,179.065,3.712,80.556,32.987,127.587,173.317,19.474,25.31,70.253,36.611,34.954,232.118,85.458,88.784,2324.146
2006-07-01 11:00:00,21.997,176.552,190.501,558.0,9.214,185.766,190.501,4.083,83.727,35.035,137.052,191.49,20.274,28.453,76.704,41.097,37.911,256.607,94.314,93.237,2432.515
2006-07-01 12:00:00,24.29,182.095,196.481,539.0,10.097,192.192,196.481,4.357,84.0,36.547,145.259,206.968,21.35,30.768,82.419,44.49,40.419,278.172,101.94,96.869,2514.1940000000004
2006-07-01 13:00:00,26.195,190.016,205.028,549.0,10.79,200.806,205.028,4.513,83.496,37.323,150.64,216.882,22.083,32.515,86.994,46.925,42.039,295.322,108.296,100.603,2614.4940000000006
2006-07-01 14:00:00,27.503,193.704,209.007,572.0,11.398,205.102,209.007,4.782,79.422,38.261,156.143,224.527,23.139,33.767,90.74,49.194,43.714,307.721,113.058,104.747,2696.936
2006-07-01 15:00:00,29.091,199.231,214.971,571.0,12.006,211.237,214.971,5.074,66.549,39.03,161.504,232.237,24.106,34.686,93.526,50.78,44.808,318.456,117.582,108.421,2749.266
2006-07-01 16:00:00,30.714,203.241,219.297,608.0,12.564,215.805,219.297,5.266,65.751,39.148,165.146,238.66,25.114,35.838,96.098,52.305,45.46,326.838,120.324,112.682,2837.548
2006-07-01 17:00:00,31.594,203.727,219.822,633.0,12.69,216.417,219.822,5.228,65.226,38.629,164.746,238.668,25.725,35.909,96.738,52.863,45.252,329.099,120.929,114.158,2870.242
2006-07-01 18:00:00,31.464,199.776,215.558,586.0,12.378,212.154,215.558,5.136,65.352,37.13,158.2,229.155,25.358,35.036,94.431,51.074,43.778,319.604,117.398,109.852,2764.392
2006-07-01 19:00:00,29.827,191.051,206.145,568.0,11.595,202.646,206.145,4.796,65.016,34.099,146.126,208.5,24.406,32.858,89.242,47.573,41.048,300.059,110.225,103.504,2622.8609999999994
2006-07-01 20:00:00,27.836,182.131,196.52,566.0,10.954,193.085,196.52,4.413,65.373,31.334,135.831,189.98,23.514,30.391,83.363,44.056,38.401,281.999,103.152,98.609,2503.462
2006-07-01 21:00:00,26.867,179.077,193.225,585.0,10.674,189.751,193.225,3.831,65.541,30.973,131.772,181.014,23.13,28.986,81.319,42.691,37.01,272.513,99.822,97.826,2474.2470000000003
2006-07-01 22:00:00,24.497,164.929,177.958,546.0,9.502,174.431,177.958,3.69,65.73,28.879,120.111,163.326,21.251,25.699,74.609,38.586,33.925,249.536,89.174,91.051,2280.842
2006-07-01 23:00:00,20.844,151.898,163.898,470.0,8.171,160.069,163.898,3.294,65.709,26.098,106.462,141.368,18.51,21.365,66.516,32.888,30.577,217.783,76.731,80.986,2027.065
2006-07-02 00:00:00,17.471,137.651,148.526,370.0,6.798,144.449,148.526,2.866,65.856,23.421,92.319,120.53,15.93,17.901,58.394,26.848,27.225,186.002,65.363,71.65,1747.726
2006-07-02 01:00:00,15.109,128.355,138.495,352.0,5.853,134.208,138.495,2.568,66.066,21.492,83.083,105.69,14.34,15.613,52.115,24.793,24.958,163.739,57.704,66.023,1610.699
2006-07-02 02:00:00,13.787,121.787,131.409,345.0,5.286,127.073,131.409,2.415,66.066,19.71,77.906,96.785,13.464,14.191,48.608,22.798,23.508,150.502,52.839,62.701,1527.244
